YEAR,STATAREA,SEC_POOL,LOC_CODE,LENGTH,WIDTH,LAYERS,COVER,POSITION,METHOD,START_DA,START_MO,END_DAY,END_MON,STARTDOY,SUBAREA,LOC_NAME,POOL,keyposit,keywidth,keylayer,loc_lat,loc_long,SPAINDEX,REGION,YRREGION,TONNES,SECTION,POOLCOEFF,SECTCOEFF,BOOTCOEFF,LOWER_CI,UPPER_CI,SPWNCOEFF,Nonassess,TSpawners,SALI,SST,Lighthse
1980,13,1322,764,731,5,4.25,100,119,0,18,4,19,4,109,2,Bells Bay,2,119,9,3.3,50.25,-125.333,17721.68024,SOG,19805,414.2904021,132,21.25,16.83,58.132,36.971,87.394,24.24306463,0,414.2904021,29.4,9.4,Cape_Mudge
1980,13,1322,764,91,9,5.35,100,119,0,21,4,21,4,112,2,Bells Bay,2,119,9,3.3,50.25,-125.333,2206.118881,SOG,19805,51.57377099,132,21.25,16.83,58.132,36.971,87.394,24.24306463,0,51.57377099,29,8.4,Cape_Mudge
1980,13,1322,800,9,5,2.75,100,120,0,22,4,22,4,113,2,Kanish Bay,2,120,5,4.38,50.2481,-125.312,218.1875817,SOG,19805,5.100702626,132,21.25,16.83,58.132,36.971,87.394,24.24306463,0,5.100702626,29.1,9.4,Cape_Mudge
1980,13,1322,800,183,14,4.63,100,121,0,18,4,19,4,109,2,Kanish Bay,2,120,5,4.38,50.2481,-125.312,4436.480827,SOG,19805,103.7142867,132,21.25,16.83,58.132,36.971,87.394,24.24306463,0,103.7142867,29.4,9.4,Cape_Mudge
1980,13,1331,774,548,2,2.85,90,6,0,5,4,5,4,96,3,Loughborough Inlt,1,7,3,2.96,50.7054,-125.431,2517.908951,NON,19800,,133,8.88,8.88,5.516,4.266,6.918,4.594724364,51.23944716,51.23944716,28.9,7.8,Cape_Mudge
1980,13,1341,781,274,4,2,100,25,0,24,3,24,3,84,4,Bute Inlt,1,34,3,2,50.81,-124.9,1298.347501,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,26.42137164,26.42137164,28.1,7.1,Cape_Mudge
1980,13,1341,781,457,5,1.95,100,26,0,24,3,24,3,84,4,Bute Inlt,1,34,3,2,50.81,-124.9,2165.492,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,44.06776219,44.06776219,28.1,7.1,Cape_Mudge
1980,13,1341,781,1554,4,2.9,100,27,0,27,3,27,3,87,4,Bute Inlt,1,34,3,2,50.81,-124.9,7363.620498,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,149.8496771,149.8496771,28.1,7.5,Cape_Mudge
1980,13,1341,781,914,4,2.9,96,42,0,24,3,24,3,84,4,Bute Inlt,1,34,3,2,50.81,-124.9,4330.984,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,88.13552439,88.13552439,28.1,7.1,Cape_Mudge
1980,13,1341,781,1645,2,2.8,98,48,0,31,3,31,3,91,4,Bute Inlt,1,34,3,2,50.81,-124.9,7794.8235,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,158.6246582,158.6246582,29.1,10.3,Cape_Mudge
1980,13,1341,781,366,5,1.55,100,48,0,24,3,27,3,84,4,Bute Inlt,1,34,3,2,50.81,-124.9,1734.288998,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,35.2927811,35.2927811,28.1,7.1,Cape_Mudge
1980,13,1341,781,1097,3,2,95,52,0,31,3,31,3,91,4,Bute Inlt,1,34,3,2,50.81,-124.9,5198.128498,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,105.7819149,105.7819149,29.1,10.3,Cape_Mudge
1980,13,1341,784,2431,6,3.6,100,18,0,26,3,26,3,86,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,11519.2802,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,234.4173521,234.4173521,28.1,7.3,Cape_Mudge
1980,13,1341,784,2413,6,2,100,21,0,23,3,23,3,83,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,11433.9873,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,232.6816415,232.6816415,28.1,8.4,Cape_Mudge
1980,13,1341,784,46,14,1.9,100,23,0,19,3,19,3,79,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,217.9707483,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,4.435704729,4.435704729,28.9,8,Cape_Mudge
1980,13,1341,784,1645,5,3.75,100,24,0,27,3,27,3,87,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,7794.8235,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,158.6246582,158.6246582,28.1,7.5,Cape_Mudge
1980,13,1341,784,548,2,3.9,97,25,0,6,4,6,4,97,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,2596.695002,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,52.84274329,52.84274329,29,7.8,Cape_Mudge
1980,13,1341,784,731,2,4.9,98,26,0,6,4,6,4,97,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,3463.839501,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,70.48913384,70.48913384,29,7.8,Cape_Mudge
1980,13,1341,784,1097,3,2.85,95,51,0,31,3,31,3,91,4,Bear Bay,1,21.8,4,2.96,50.8144,-124.952,5198.128498,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,105.7819149,105.7819149,29.1,10.3,Cape_Mudge
1980,13,1341,788,91,3,0.5,100,41,0,25,3,25,3,85,4,Waddington Hrbr,1,37.7,3,0.5,50.9082,-124.795,431.2030021,NON,19800,,134,5.92,5.92,5.901,5.098,6.791,4.738494529,8.774981094,8.774981094,28.4,7.6,Cape_Mudge
1980,13,1352,803,2776,4,3.4,90,73,0,12,3,14,3,72,5,Francisco Pt,2,73,17,2.96,50.0214,-125.156,44844.11211,SOG,19805,1048.347842,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,1048.347842,28.5,6.9,Cape_Mudge
1980,13,1352,803,914,4,3.15,50,73,0,21,3,21,3,81,5,Francisco Pt,2,73,17,2.96,50.0214,-125.156,14764.95622,SOG,19805,345.1692823,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,345.1692823,28.5,8.3,Cape_Mudge
1980,13,1352,804,18,9,2,100,51,0,16,4,16,4,107,5,Hyacinthe Bay,2,52,6,2.96,50.1258,-125.23,290.7759431,SOG,19805,6.797644508,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,6.797644508,29.3,9.7,Cape_Mudge
1980,13,1352,804,9,9,2,100,51,0,17,4,17,4,108,5,Hyacinthe Bay,2,52,6,2.96,50.1258,-125.23,145.3879715,SOG,19805,3.398822254,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,3.398822254,29.3,9.6,Cape_Mudge
1980,13,1352,804,23,5,0.95,100,52,0,16,4,16,4,107,5,Hyacinthe Bay,2,52,6,2.96,50.1258,-125.23,371.5470384,SOG,19805,8.685879094,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,8.685879094,29.3,9.7,Cape_Mudge
1980,13,1352,804,9,9,1.5,100,52.2,0,17,4,17,4,108,5,Hyacinthe Bay,2,52,6,2.96,50.1258,-125.23,145.3879715,SOG,19805,3.398822254,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,3.398822254,29.3,9.6,Cape_Mudge
1980,13,1352,805,18,9,2.5,100,55,0,3,4,3,4,94,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,290.7759431,SOG,19805,6.797644508,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,6.797644508,29.3,9.8,Cape_Mudge
1980,13,1352,805,23,9,1,100,56,0,3,4,3,4,94,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,371.5470384,SOG,19805,8.685879094,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,8.685879094,29.3,9.8,Cape_Mudge
1980,13,1352,805,274,6,2.75,100,56,0,31,3,31,3,91,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,4426.256022,SOG,19805,103.4752553,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,103.4752553,29.1,10.3,Cape_Mudge
1980,13,1352,805,914,5,2.9,80,57,0,31,3,31,3,91,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,14764.95622,SOG,19805,345.1692823,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,345.1692823,29.1,10.3,Cape_Mudge
1980,13,1352,805,914,5,3,98,57,0,31,3,31,3,91,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,14764.95622,SOG,19805,345.1692823,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,345.1692823,29.1,10.3,Cape_Mudge
1980,13,1352,805,183,4,4,100,58,0,31,3,31,3,91,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,2956.222088,SOG,19805,69.10938584,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,69.10938584,29.1,10.3,Cape_Mudge
1980,13,1352,805,548,5,6.8,100,58,0,31,3,31,3,91,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,8852.512044,SOG,19805,206.9505106,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,206.9505106,29.1,10.3,Cape_Mudge
1980,13,1352,805,91,14,3,100,58,0,4,4,4,4,95,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,1470.033934,SOG,19805,34.36586946,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,34.36586946,28.9,7.8,Cape_Mudge
1980,13,1352,805,183,4,1.9,95,61,0,31,3,5,4,91,5,Heriot Bay,2,57,5,2.83,50.1095,-125.218,2956.222088,SOG,19805,69.10938584,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,69.10938584,29.1,10.3,Cape_Mudge
1980,13,1352,806,91,3,3.9,80,63,0,29,3,29,3,89,5,Rebecca Spit,2,64,9,2.96,50.0887,-125.188,1470.033934,SOG,19805,34.36586946,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,34.36586946,28.9,7.6,Cape_Mudge
1980,13,1352,1470,27,3,2,100,60.9,0,16,4,16,4,107,5,Drew Hrbr,2,60.5,9,1.3,50.0969,-125.196,436.1639146,SOG,19805,10.19646676,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,10.19646676,29.3,9.7,Cape_Mudge
1980,13,1352,1470,91,14,1.25,100,61.3,0,9,4,9,4,100,5,Drew Hrbr,2,60.5,9,1.3,50.0969,-125.196,1470.033934,SOG,19805,34.36586946,135,17.5,17.5,36.471,28.614,45.823,16.15421906,0,34.36586946,29.3,8.7,Cape_Mudge
1980,14,1421,826,686,46,4,25,29,0,12,3,12,3,72,2,Gartley Pt,1,28.6,46,3.08,49.645,-124.931,55846.62179,SOG,19805,1305.560143,142,80.3,65.66,211.216,171.018,258.628,81.40906966,0,1305.560143,28.8,7.2,Chrome_Is
1980,14,1421,826,1371,9,3.08,75,30,0,17,3,17,3,77,2,Gartley Pt,1,28.6,46,3.08,49.645,-124.931,111611.8345,SOG,19805,2609.217138,142,80.3,65.66,211.216,171.018,258.628,81.40906966,0,2609.217138,29.4,7.5,Chrome_Is
1980,14,1421,830,914,91,1.1,40,24,0,12,3,12,3,72,2,Comox Bar,1,23,100,0.55,49.6705,-124.936,74407.88967,SOG,19805,1739.478092,142,80.3,65.66,211.216,171.018,258.628,81.40906966,0,1739.478092,28.8,7.2,Chrome_Is
1980,14,1421,833,1554,9,1.25,60,32,0,12,3,12,3,72,2,Hart Cr,1,33,23,2.96,49.6051,-124.893,126509.6943,SOG,19805,2957.493386,142,80.3,65.66,211.216,171.018,258.628,81.40906966,0,2957.493386,28.8,7.2,Chrome_Is
1980,14,1421,1558,4570,137,2.1,45,15,0,11,3,11,3,71,2,Willemar Bluff,1,16,125,1,49.6785,-124.885,372039.4484,SOG,19805,8697.39046,142,80.3,65.66,211.216,171.018,258.628,81.40906966,0,8697.39046,28.9,7.3,Chrome_Is
1980,14,1421,1558,1097,137,1.9,45,16,0,11,3,11,3,71,2,Willemar Bluff,1,16,125,1,49.6785,-124.885,89305.74942,SOG,19805,2087.75434,142,80.3,65.66,211.216,171.018,258.628,81.40906966,0,2087.75434,28.9,7.3,Chrome_Is
1980,14,1422,842,91,9,2.5,65,88,0,4,3,4,3,64,2,Denman Is W,2,129,12,2.03,49.56,-124.8,2609.043918,SOG,19805,60.99319246,142,30.69,65.66,69.989,54.145,88.537,28.67081228,0,60.99319246,28.8,7.7,Chrome_Is
1980,14,1423,811,3656,229,5,85,84,0,4,3,11,3,64,2,Lambert Chnl,3,86,64,2.96,49.5333,-124.75,204619.369,SOG,19805,4783.51034,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,4783.51034,28.8,7.7,Chrome_Is
1980,14,1423,817,4115,137,2.05,90,56.2,0,8,3,,,68,2,Deep Bay,3,61,46,2.96,49.4588,-124.75,230308.7264,SOG,19805,5384.065932,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,5384.065932,29,6.7,Chrome_Is
1980,14,1423,817,640,183,1.3,95,62.1,0,8,3,,,68,2,Deep Bay,3,61,46,2.96,49.4588,-124.75,35819.5832,SOG,19805,837.3759895,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,837.3759895,29,6.7,Chrome_Is
1980,14,1423,837,3656,91,3.31,85,76,0,4,3,6,3,64,2,Komas Bluff,3,80,115,1.99,49.5167,-124.717,204619.369,SOG,19805,4783.51034,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,4783.51034,28.8,7.7,Chrome_Is
1980,14,1423,837,4022,402,5.56,90,80,0,4,3,9,3,64,2,Komas Bluff,3,80,115,1.99,49.5167,-124.717,225103.6932,SOG,19805,5262.384734,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,5262.384734,28.8,7.7,Chrome_Is
1980,14,1423,838,2742,137,3.45,40,103,0,8,3,8,3,68,2,Shingle Spit,3,101.4,61,2.12,49.5,-124.8,153464.5268,SOG,19805,3587.632755,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,3587.632755,29,6.7,Chrome_Is
1980,14,1423,840,2285,402,3.83,30,75,0,7,3,10,3,67,2,Seal Islets,3,74.9,274,1.76,49.65,-124.9,127887.1056,SOG,19805,2989.693962,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,2989.693962,29.3,6.9,Chrome_Is
1980,14,1423,1560,7312,137,3.45,40,108,0,9,3,9,3,69,2,Whaling Station Bay,3,111.2,75,1.7,49.5224,-124.611,409238.7381,SOG,19805,9567.02068,142,68.34,65.66,143.088,127.896,159.142,55.96809875,0,9567.02068,27.3,6.9,Chrome_Is
1980,14,1431,810,549,274,1.6,70,73.5,0,8,3,,,68,3,Qualicum Beach,1,72.8,126,1.48,49.3563,-124.438,28598.66126,SOG,19805,668.5681443,143,72.86,70.2,132.709,117.408,149.777,52.09227916,0,668.5681443,29,6.7,Chrome_Is
1980,14,1431,825,914,18,1.3,85,53,0,8,3,,,68,3,Bowser,1,53,73,1.72,49.4167,-124.633,47612.34315,SOG,19805,1113.062448,143,72.86,70.2,132.709,117.408,149.777,52.09227916,0,1113.062448,29,6.7,Chrome_Is
1980,14,1431,825,46,69,1.3,90,53,0,8,3,8,3,68,3,Bowser,1,53,73,1.72,49.4167,-124.633,2396.244841,SOG,19805,56.01846018,143,72.86,70.2,132.709,117.408,149.777,52.09227916,0,56.01846018,29,6.7,Chrome_Is
1980,14,1431,831,1554,91,1.82,80,61.2,0,8,3,,,68,3,Big Qualicum Rvr,1,61,69,2.2,49.3536,-124.455,80951.40182,SOG,19805,1892.44972,143,72.86,70.2,132.709,117.408,149.777,52.09227916,0,1892.44972,29,6.7,Chrome_Is
1980,14,1431,835,732,23,1.5,60,65.9,0,8,3,,,68,3,Little Qualicum Rvr,1,66.4,69,2,49.3668,-124.498,38131.54835,SOG,19805,891.4241924,143,72.86,70.2,132.709,117.408,149.777,52.09227916,0,891.4241924,29,6.7,Chrome_Is
1980,14,1432,834,1372,91,1,20,79.6,0,13,3,,,73,3,French Cr,2,80.1,106,1.78,49.3333,-124.333,82543.91059,SOG,19805,1929.678758,143,69.45,70.2,154.322,126.581,189.119,60.16320014,0,1929.678758,29.1,7.6,Chrome_Is
1980,14,1432,834,914,137,2.47,90,80.4,0,13,3,,,73,3,French Cr,2,80.1,106,1.78,49.3333,-124.333,54989.16493,SOG,19805,1285.514857,143,69.45,70.2,154.322,126.581,189.119,60.16320014,0,1285.514857,29.1,7.6,Chrome_Is
1980,14,1432,1415,1829,183,2.89,90,84.5,0,3,3,7,3,63,3,Parksville,2,84.5,91,2.96,49.3333,-124.333,110038.4931,SOG,19805,2572.436186,143,69.45,70.2,154.322,126.581,189.119,60.16320014,0,2572.436186,27.6,8.4,Chrome_Is
1980,14,1432,1501,1371,46,1.4,20,89,0,28,3,28,3,88,3,Madrona Pt,2,91.8,79,1.4,49.3,-124.214,82483.74739,SOG,19805,1928.272286,143,69.45,70.2,154.322,126.581,189.119,60.16320014,0,1928.272286,29.1,7.8,Chrome_Is
1980,14,1432,1594,914,91,2.56,40,87,0,13,3,,,73,3,Englishman Rvr,2,85.8,212,1.04,49.318,-124.26,54989.16493,SOG,19805,1285.514857,143,69.45,70.2,154.322,126.581,189.119,60.16320014,0,1285.514857,29.1,7.6,Chrome_Is
1980,15,1521,856,46,5,2,35,29,0,5,4,7,4,96,2,Lund,1,27,9,2.74,49.984,-124.77,1428.331064,SOG,19805,33.39095631,152,39.31,69,76.362,52.441,106.903,31.0506753,0,33.39095631,28.9,7.8,Cape_Mudge
1980,15,1522,845,110,37,1,95,45,0,11,3,13,3,71,2,Scuttle Bay,2,46,69,2.96,49.9167,-124.65,11694.92839,SOG,19805,273.399391,152,95.4,69,277.918,215.445,347.983,106.3175308,0,273.399391,29.1,8,Cape_Mudge
1980,15,1522,845,183,37,4,95,45,0,11,3,13,3,71,2,Scuttle Bay,2,46,69,2.96,49.9167,-124.65,19456.10814,SOG,19805,454.8371687,152,95.4,69,277.918,215.445,347.983,106.3175308,0,454.8371687,29.1,8,Cape_Mudge
1980,15,1522,845,229,165,4,95,46,0,11,3,13,3,71,2,Scuttle Bay,2,46,69,2.96,49.9167,-124.65,24346.71456,SOG,19805,569.1678231,152,95.4,69,277.918,215.445,347.983,106.3175308,0,569.1678231,29.1,8,Cape_Mudge
1980,15,1522,845,686,30,1.49,75,46,0,10,3,11,3,70,2,Scuttle Bay,2,46,69,2.96,49.9167,-124.65,72933.82614,SOG,19805,1705.01802,152,95.4,69,277.918,215.445,347.983,106.3175308,0,1705.01802,29,7.8,Cape_Mudge
1980,15,1522,845,55,18,1.5,95,46,0,11,3,13,3,71,2,Scuttle Bay,2,46,69,2.96,49.9167,-124.65,5847.464195,SOG,19805,136.6996955,152,95.4,69,277.918,215.445,347.983,106.3175308,0,136.6996955,29.1,8,Cape_Mudge
1980,15,1522,858,823,137,4,100,41,0,5,3,13,3,65,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,87499.32787,SOG,19805,2045.524534,152,95.4,69,277.918,215.445,347.983,106.3175308,0,2045.524534,29,8.6,Cape_Mudge
1980,15,1522,858,320,91,6,100,41,0,11,3,19,3,71,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,34021.60986,SOG,19805,795.3436829,152,95.4,69,277.918,215.445,347.983,106.3175308,0,795.3436829,29.1,8,Cape_Mudge
1980,15,1522,858,137,46,5,100,41,0,5,3,13,3,65,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,14565.50172,SOG,19805,340.5065142,152,95.4,69,277.918,215.445,347.983,106.3175308,0,340.5065142,29,8.6,Cape_Mudge
1980,15,1522,858,457,18,4,100,42,0,6,3,19,3,66,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,48587.11159,SOG,19805,1135.850197,152,95.4,69,277.918,215.445,347.983,106.3175308,0,1135.850197,29,7.7,Cape_Mudge
1980,15,1522,858,548,5,4,100,43,0,6,3,19,3,66,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,58262.00689,SOG,19805,1362.026057,152,95.4,69,277.918,215.445,347.983,106.3175308,0,1362.026057,29,7.7,Cape_Mudge
1980,15,1522,858,91,9,4,100,43,0,6,3,19,3,66,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,9674.895305,SOG,19805,226.1758598,152,95.4,69,277.918,215.445,347.983,106.3175308,0,226.1758598,29,7.7,Cape_Mudge
1980,15,1522,858,1097,27,1.75,100,43,0,6,3,19,3,66,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,116630.3313,SOG,19805,2726.537563,152,95.4,69,277.918,215.445,347.983,106.3175308,0,2726.537563,29,7.7,Cape_Mudge
1980,15,1522,858,183,18,4,100,43,0,6,3,19,3,66,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,19456.10814,SOG,19805,454.8371687,152,95.4,69,277.918,215.445,347.983,106.3175308,0,454.8371687,29,7.7,Cape_Mudge
1980,15,1522,858,914,14,1.4,100,43,0,6,3,19,3,66,2,Atrevida Rf,2,41,20,2.98,49.9133,-124.639,97174.22317,SOG,19805,2271.700394,152,95.4,69,277.918,215.445,347.983,106.3175308,0,2271.700394,29,7.7,Cape_Mudge
1980,15,1522,861,320,9,1,100,35,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,34021.60986,SOG,19805,795.3436829,152,95.4,69,277.918,215.445,347.983,106.3175308,0,795.3436829,29.1,8,Cape_Mudge
1980,15,1522,861,457,27,3,100,35,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,48587.11159,SOG,19805,1135.850197,152,95.4,69,277.918,215.445,347.983,106.3175308,0,1135.850197,29.1,8,Cape_Mudge
1980,15,1522,861,457,27,4,100,35,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,48587.11159,SOG,19805,1135.850197,152,95.4,69,277.918,215.445,347.983,106.3175308,0,1135.850197,29.1,8,Cape_Mudge
1980,15,1522,861,868,37,3,100,35,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,92283.61675,SOG,19805,2157.36974,152,95.4,69,277.918,215.445,347.983,106.3175308,0,2157.36974,29.1,8,Cape_Mudge
1980,15,1522,861,366,27,2,100,36,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,38912.21628,SOG,19805,909.6743373,152,95.4,69,277.918,215.445,347.983,106.3175308,0,909.6743373,29.1,8,Cape_Mudge
1980,15,1522,861,183,55,5,100,36,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,19456.10814,SOG,19805,454.8371687,152,95.4,69,277.918,215.445,347.983,106.3175308,0,454.8371687,29.1,8,Cape_Mudge
1980,15,1522,861,731,9,0.5,100,37,0,11,3,13,3,71,2,Dinner Rk,2,36,9,2.15,49.9404,-124.704,77718.11503,SOG,19805,1816.863226,152,95.4,69,277.918,215.445,347.983,106.3175308,0,1816.863226,29.1,8,Cape_Mudge
1980,16,1630,1614,183,55,4,60,999,0,19,3,21,3,79,3,Churchill Bay +,0,999,41,4,,,1475.279974,SOG,19805,34.48850928,163,98.4,14.8,,,,8.0616392,0,34.48850928,29.3,7.6,Chrome_Is
1980,16,1630,1614,137,27,4,60,999,0,19,3,21,3,79,3,Churchill Bay +,0,999,41,4,,,1104.44457,SOG,19805,25.81926651,163,98.4,14.8,,,,8.0616392,0,25.81926651,29.3,7.6,Chrome_Is
1980,16,1652,875,1554,69,2,40,214.7,0,12,4,14,4,103,5,Porpoise Bay,2,214.7,18,2.74,49.4923,-123.751,60617.38616,SOG,19805,1417.089178,165,53.28,53.28,97.669,69.865,129.625,39.007327,0,1417.089178,28.9,9.2,Chrome_Is
1980,17,1722,997,2285,5,1.25,65,24.6,0,25,3,25,3,85,2,Blunden Pt,2,26,23,1.34,49.2833,-124.117,105027.5934,SOG,19805,2455.293364,172,49.96,42.98,116.298,97.013,136.188,45.96393584,0,2455.293364,27.3,7.8,Entrance_Is
1980,17,1722,997,1280,14,1.88,60,26.7,0,26,3,,,86,2,Blunden Pt,2,26,23,1.34,49.2833,-124.117,58833.83788,SOG,19805,1375.394095,172,49.96,42.98,116.298,97.013,136.188,45.96393584,0,1375.394095,27.6,7.6,Entrance_Is
1980,17,1722,1002,1839,9,2.08,55,28.9,0,26,3,27,3,86,2,Icarus Pt,2,30,69,1.99,49.2515,-124.064,84527.67801,SOG,19805,1976.054484,172,49.96,42.98,116.298,97.013,136.188,45.96393584,0,1976.054484,27.6,7.6,Entrance_Is
1980,17,1722,1002,3840,59,1.75,55,29.1,0,27,3,,,87,2,Icarus Pt,2,30,69,1.99,49.2515,-124.064,176501.5136,SOG,19805,4126.182284,172,49.96,42.98,116.298,97.013,136.188,45.96393584,0,4126.182284,27.8,7.7,Entrance_Is
1980,17,1722,1002,2652,37,1.85,60,31.3,0,26,3,27,3,86,2,Icarus Pt,2,30,69,1.99,49.2515,-124.064,121896.3579,SOG,19805,2849.64464,172,49.96,42.98,116.298,97.013,136.188,45.96393584,0,2849.64464,27.6,7.6,Entrance_Is
1980,17,1722,1573,1646,251,2.8,70,31.2,0,23,3,25,3,83,2,Sunrise Beach +,2,32.1,97,1.08,49.2448,-124.022,75656.6384,SOG,19805,1768.670844,172,49.96,42.98,116.298,97.013,136.188,45.96393584,0,1768.670844,27.7,7.6,Entrance_Is
1980,17,1731,954,91,5,1,80,40,0,7,4,7,4,98,3,Boat Hrbr,1,37,15,2.15,49.0915,-123.8,2974.044998,SOG,19805,69.52604276,173,26.64,26.11,80.73,63.057,102.696,32.68181317,0,69.52604276,28.2,7.9,Entrance_Is
1980,17,1732,941,1938,9,2,75,47.2,0,14,3,16,3,74,3,Yellow Pt,2,48.9,9,2.96,49.0333,-123.783,48657.71355,SOG,19805,1137.500702,173,19.31,26.11,60.446,49.589,72.513,25.10717933,0,1137.500702,27.6,7.8,Entrance_Is
1980,17,1732,941,4526,14,2.4,85,49.1,0,10,3,12,3,70,3,Yellow Pt,2,48.9,9,2.96,49.0333,-123.783,113635.0937,SOG,19805,2656.516087,173,19.31,26.11,60.446,49.589,72.513,25.10717933,0,2656.516087,28.2,7.6,Entrance_Is
1980,17,1732,953,7452,14,2.55,75,53.1,0,7,3,12,3,67,3,Coffin Pt (Is),2,60,12,2.74,49.0333,-123.783,187098.7004,SOG,19805,4373.919107,173,19.31,26.11,60.446,49.589,72.513,25.10717933,0,4373.919107,27.2,6.9,Entrance_Is
1980,17,1732,953,91,6,1.75,80,61.6,0,8,4,8,4,99,3,Coffin Pt (Is),2,60,12,2.74,49.0333,-123.783,2284.753319,SOG,19805,53.41205566,173,19.31,26.11,60.446,49.589,72.513,25.10717933,0,53.41205566,28.6,8,Entrance_Is
1980,17,1734,944,137,4,2,75,126.3,0,31,3,31,3,91,3,Thetis Is,4,99,9,2.42,48.9767,-123.667,5289.314002,SOG,19805,123.651482,173,28.75,26.11,96.6,72.203,126.301,38.6081314,0,123.651482,28.1,8.1,Entrance_Is
1980,17,1734,944,165,5,1.95,80,126.5,0,1,4,1,4,92,3,Thetis Is,4,99,9,2.42,48.9767,-123.667,6370.341681,SOG,19805,148.9233177,173,28.75,26.11,96.6,72.203,126.301,38.6081314,0,148.9233177,28,8,Entrance_Is
1980,17,1734,944,2469,37,0.9,70,99,0,18,3,19,3,78,3,Thetis Is,4,99,9,2.42,48.9767,-123.667,95323.47643,SOG,19805,2228.434372,173,28.75,26.11,96.6,72.203,126.301,38.6081314,0,2228.434372,29,7.8,Entrance_Is
